,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,Winery,Grapes,Region,Alcohol content,Pairings,imgurl,rec_id
892,892,892,892,892,892,892,892,892,892,Closerie des Lys Cre_ant de Limoux,2016,Sparkling wine,Blend,141 ratings,"30,746",Collovray & Terrier,"Chenin Blanc, Pinot Noir, Mauzac Blanc, Chardonnay",France / Languedoc-Roussillon / Limoux / Cr筌_ant de Limoux,13.5,"['Shellfish', 'Poultry', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/TLpT_zmwRgGFLhSyQY6ttQ_150x200.jpg,"1097, 697, 19, 1522, 503, 504"
893,893,893,893,893,893,893,893,893,893,Pinot Nero,2020,Red wine,Pinot Noir,147 ratings,"41,035",Abbazia di Novacella (Stiftskellerei Neustift),100% Pinot Noir,Italy / Trentino-Alto Adige / S筌_tirol - Alto Adige,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/pSNcBhNMTOCRzAZEOEgyaQ_pb_x600.png,"1907, 134, 830, 145, 536, 440"
894,894,894,894,894,894,894,894,894,894,Rosso di Montalcino,2017,Red wine,Sangiovese,155 ratings,"28,696",La Lecciaia,100% Sangiovese,Italy / Toscana / Rosso di Montalcino,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/_HWJ9oDCS9SbG6bL5aDE-g_pb_x600.png,"779, 1170, 1762, 77, 334, 1498"
895,895,895,895,895,895,895,895,895,895,Nebbiolo Langhe Capisme-e,2019,Red wine,Nebbiolo,153 ratings,"50,218",Domenico Clerico,100% Nebbiolo,Italy / Piemonte / Langhe,14.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/h0OSOJJESBGrbdjoTgGDaA_pb_x600.png,"403, 1098, 1813, 1211, 1455, 1414"
896,896,896,896,896,896,896,896,896,896,Reserva Baga,2015,Red wine,Baga,155 ratings,"33,144",Colinas de An筌_媛,Baga,Portugal / Beiras / Bairrada,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/MS-tPQk9RMi1wUuERThKMA_150x200.jpg,"1304, 1565, 1179, 802, 401, 948"
897,897,897,897,897,897,897,897,897,897,Pinot Noir,2015,Red wine,Pinot Noir,155 ratings,"25,929",Divum,100% Pinot Noir,United States / California / Central Coast / Monterey County / Monterey,13.8,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/qFkCyX0ORBiNoZG6in7DoQ_pb_x600.png,"563, 645, 261, 1303, 1284, 1923"
898,898,898,898,898,898,898,898,898,898,Dolcetto Langhe Visadi,2019,Red wine,Dolcetto,158 ratings,"27,671",Domenico Clerico,100% Dolcetto,Italy / Piemonte / Langhe,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/-jDhTtlnQCiEO4a1yb_6Og_pb_x600.png,"1948, 531, 33, 1357, 2015, 1736"
899,899,899,899,899,899,899,899,899,899,Shiraz Red Baron,2019,Red wine,Shiraz/Syrah,159 ratings,"31,084",Fox Creek,Shiraz/Syrah,Australia / South Australia / Fleurieu,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/iAvX9HGTSGCVttBs--fHKQ_pb_x600.png,"1858, 841, 1963, 42, 1081, 253"
900,900,900,900,900,900,900,900,900,900,Deen Vat 5 Botrytis Se_illon,2017,Dessert wine,Se_illon,162 ratings,"22,813",De Bortoli,100% S筌_illon,Australia / New South Wales / Big Rivers / Riverina,13.0,,//images.vivino.com/thumbs/rUc0toUCTWCX-pnoMiIOuQ_pb_x600.png,"8, 15, 23, 31, 38, 41"
901,901,901,901,901,901,901,901,901,901,Ferrione Barbera d'Alba,2019,Red wine,Barbera,174 ratings,"33,820",Diego Conterno,Barbera,Italy / Piemonte,13.0,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/oyTjix0sSbCT1UWZOOjmmg_pb_x600.png,"877, 666, 1921, 337, 1174, 874"
902,902,902,902,902,902,902,902,902,902,Tinto Roble,2019,Red wine,Tinta de toro,175 ratings,"24,802",Rejadorada,100% Tinta de toro,Spain / Castilla y Le筌_ / Toro,14.5,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/SPdCGh9lRuicW-B1PStUtQ_pb_x600.png,"1086, 460, 1836, 1359, 1378, 1731"
903,903,903,903,903,903,903,903,903,903,XB,2018,Red wine,Shiraz/Syrah,176 ratings,"34,979",Domaine La Terrasse d'Elise,Shiraz/Syrah,France / Vin de Pays / Pays d'Oc / H筌_ault,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/yTtQuNrkRkeYVTmGwAXDrA_pb_x600.png,"6, 8, 15, 23, 31, 38"
904,904,904,904,904,904,904,904,904,904,Pinot Gris,2017,White wine,Pinot Gris,179 ratings,"73,278",The Eyrie Vineyards,100% Pinot Gris,United States / Oregon / Willamette Valley / Dundee Hills,12.5,"['Pork', 'Spicy food', 'Mushrooms', 'Cured Meat']",//images.vivino.com/thumbs/zyK8nFUMQ0qf93uyzPDlWA_pb_x600.png,"904, 776, 840, 1242, 721, 640"
905,905,905,905,905,905,905,905,905,905,Pinot Grigio,2018,White wine,Pinot Grigio,189 ratings,"31,566",Le Monde,100% Pinot Grigio,Italy / Friuli-Venezia Giulia / Friuli Grave,13.0,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",//images.vivino.com/thumbs/ZUOD5_h6QEWiE-fAgD7fkQ_pb_x600.png,"511, 610, 1539, 1714, 1306, 792"
906,906,906,906,906,906,906,906,906,906,Viognier,2020,White wine,Viognier,203 ratings,"29,598",Domaine Montrose,100% Viognier,France / Vin de Pays / Pays d'Oc / C筌_es de Thongue,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry']",//images.vivino.com/thumbs/0L87qXzaTmC6afUPBd4W6g_pb_x600.png,"1588, 673, 71, 93, 689, 1959"
907,907,907,907,907,907,907,907,907,907,Valpolicella Classico,2017,Red wine,Blend,205 ratings,"49,603",Secondo Marco,"Rondinella, Molinara, Corvinone, Corvina",Italy / Veneto / Valpolicella / Valpolicella Classico,13.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/srCV1kAJRoS152ofvAaYAw_pb_x600.png,"398, 1319, 1128, 1773, 386, 1676"
908,908,908,908,908,908,908,908,908,908,Pinot Noir,2018,Red wine,Pinot Noir,211 ratings,"39,457",Meyer Family Vineyards,100% Pinot Noir,Canada / British Columbia / Okanagan Valley,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/SBD8ExhwQBGZPJCk1W5voQ_pb_x600.png,"760, 873, 143, 100, 862, 465"
909,909,909,909,909,909,909,909,909,909,Shiraz,2017,Red wine,Shiraz/Syrah,212 ratings,"31,566",Tahbilk,100% Shiraz/Syrah,Australia / Victoria / Central Victoria / Goulburn Valley / Nagambie Lakes,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/pmjO5e79Tq-LU_yXtLacEw_pb_x600.png,"1664, 463, 405, 1325, 1963, 444"
910,910,910,910,910,910,910,910,910,910,Cuve_ Los Lingues Single Vineyard Cabernet Sauvignon,2016,Red wine,Cabernet Sauvignon,219 ratings,"20,292",Koyle,Cabernet Sauvignon,Chile / Central Valley / Rapel Valley / Colchagua Valley,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/BSXpsuHhQU2Er0D0bR1Xdg_pb_x600.png,"1727, 1661, 809, 455, 1807, 1403"
911,911,911,911,911,911,911,911,911,911,Lillove Cannonau di Sardegna,2019,Red wine,Cannonau,221 ratings,"35,399",Gabbas,100% Cannonau,Italy / Sardegna / Cannonau di Sardegna,15.0,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/JHY29pG_Q5GNHJz_1Ah19w_pb_x600.png,"1844, 369, 106, 480, 317, 363"
912,912,912,912,912,912,912,912,912,912,Me_oc,2012,Red wine,Blend,223 ratings,"42,839",Ch筌_eau d'Escurac,"Cabernet Sauvignon, Merlot",France / Bordeaux / M筌_oc,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/zM2UNrvTTt66HbCMiMrY9w_pb_x600.png,"1159, 1822, 20, 1596, 997, 1034"
913,913,913,913,913,913,913,913,913,913,Zinfandel Westside,2017,Red wine,Zinfandel,233 ratings,"42,839",Peachy Canyon,100% Zinfandel,United States / California / Central Coast / San Luis Obispo County / Paso Robles,14.3,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/657Ko0GBSn2lgHZdJ_nc6g_pb_x600.png,"608, 328, 198, 1512, 836, 1297"
914,914,914,914,914,914,914,914,914,914,Daimon Rioja Blanco Rioja,2018,White wine,Blend,234 ratings,"26,831",Tobia,"Sauvignon Blanc, Malvasia",Spain / Rioja,13.5,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/WEFG3lCSSjKRRcVZONxS2A_150x200.jpg,"586, 373, 1573, 1369, 1317, 1486"
915,915,915,915,915,915,915,915,915,915,Chardonnay Les Vignes de Madame,2020,White wine,Chardonnay,244 ratings,"21,420",Domaine de la Baume,100% Chardonnay,France / Languedoc-Roussillon,14.5,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/KCd64hiHTuiOIig8g0TQcg_pb_x600.png,"1329, 1331, 1463, 1856, 1790, 1766"
916,916,916,916,916,916,916,916,916,916,El Tiempo Que Nos Une Monastrell,2019,Red wine,Monastrell,247 ratings,"23,674",Bodega Cerr筌_,Monastrell,Spain / Murcia / Jumilla,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/5IzC3xKUTuyDJu9Xab7zJg_pb_x600.png,"548, 1012, 1999, 46, 543, 1714"
917,917,917,917,917,917,917,917,917,917,Atlantis White,2020,White wine,Assyrtiko,252 ratings,"36,075",Argyros,Assyrtiko,Greece / Aegean Sea / Cyclades / Santorini,13.0,"['Shellfish', 'Lean fish']",//images.vivino.com/thumbs/rNmmYvefSFec03FB9s4eVA_pb_x600.png,"805, 761, 977, 1718, 500, 994"
918,918,918,918,918,918,918,918,918,918,Cuve_ Prestige Bordeaux Supe_ieur,2010,Red wine,Blend,251 ratings,"98,079",Ch筌_eau Tayet,"55% Merlot, 35% Cabernet Sauvignon, 10% Petit Verdot",France / Bordeaux / Bordeaux Sup筌_ieur,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/Py3fO0YnQ9C_pBMk121saw_pb_x600.png,"624, 257, 310, 351, 837, 165"
919,919,919,919,919,919,919,919,919,919,Cuve_ Rose Brut,2016,Sparkling wine,Blend,259 ratings,"45,094",13th Street,"Pinot Noir, Chardonnay",Canada / Ontario / Niagara Peninsula,13.5,,//images.vivino.com/thumbs/vhFW497jT5Oas5Fbx0qK6g_pb_x600.png,"8, 15, 23, 31, 38, 41"
920,920,920,920,920,920,920,920,920,920,Gimblett Gravels Syrah,2018,Red wine,Shiraz/Syrah,147 ratings,"54,113",Trinity Hill,Shiraz/Syrah,New Zealand / North Island / Hawke's Bay / Gimblett Gravels,13.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/amnN4GCbSuKKWIhr1_lD9g_pb_x600.png,"1856, 39, 1329, 1331, 1463, 856"
921,921,921,921,921,921,921,921,921,921,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,140 ratings,"16,910",L'Odalet,Cabernet Sauvignon,France / Vin de Pays,13.5,,//images.vivino.com/thumbs/-vbbWu3hRl2soRjNEuf-4Q_pb_x600.png,"8, 15, 23, 31, 38, 41"
922,922,922,922,922,922,922,922,922,922,Penede_ Parellada - Xarel-lo - Macabeo Blanc De Pacs,2021,White wine,Blend,30 ratings,"23,674",Par筌_ Balt,"Chardonnay, Macabeo, Xarel-lo, Parellada",Spain / Catalunya / Pened筌_,11.5,,//images.vivino.com/thumbs/gBvQ2X8NSrecqUzirb-UIA_pb_x600.png,"8, 15, 23, 31, 38, 41"
923,923,923,923,923,923,923,923,923,923,Ge_e_osite Noire Blanc de Noirs Brut Champagne,2016,Sparkling wine,Blend,140 ratings,"78,556",Sanger,"Pinot Noir, Pinot Meunier",France / Champagne,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/JcKR7X__RpKMaO_ghur49g_pb_x600.png,"1612, 205, 269, 950, 1991, 450"
924,924,924,924,924,924,924,924,924,924,Cuve_ Lae_ Rouge,2016,Red wine,Mourvedre,89 ratings,"51,110",Olivier Pithon,100% Mourvedre,France / Languedoc-Roussillon / C筌_es du Roussillon,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/lO46--x9TX-d5UBfKE6UBg_pb_x600.png,"108, 1752, 471, 1733, 2013, 252"
925,925,925,925,925,925,925,925,925,925,Me_oc,2009,Red wine,Blend,90 ratings,"33,820",Ch筌_eau Lalande d'Auvion,"60% Merlot, 40% Cabernet Sauvignon",France / Bordeaux / M筌_oc,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/askpv-CJTGCaQVBzhpXgHQ_pb_x600.png,"716, 502, 814, 428, 1983, 1248"
926,926,926,926,926,926,926,926,926,926,Village Chardonnay,2018,White wine,Chardonnay,91 ratings,"36,075",Yering Station,100% Chardonnay,Australia / Victoria / Port Phillip / Yarra Valley,13.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/8oQjyDc4Q-yMw1WoILVVsg_pb_x600.png,"1941, 343, 399, 1093, 1700, 1406"
927,927,927,927,927,927,927,927,927,927,Freakshow Chardonnay,2020,White wine,Chardonnay,95 ratings,"33,308",Michael David Winery,100% Chardonnay,United States / California / Central Valley / Lodi,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/gDR3UGkVTwmiW2ISuLM0dQ_pb_x600.png,"953, 12, 1468, 1252, 1594, 271"
928,928,928,928,928,928,928,928,928,928,Tenuta Monte Santu Cerasa,2015,Red wine,Cannonau,94 ratings,"51,858",Tenute Ledda,Cannonau,Italy / Sardegna / Cannonau di Sardegna,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/fuRh3IewRWGQKS1mUy8viQ_150x200.jpg,"1919, 1317, 1144, 280, 1272, 298"
929,929,929,929,929,929,929,929,929,929,Personalizado,2018,Red wine,Castelao,94 ratings,"38,555",Sociedade Vinicola de Palmela,Castelao,Portugal / Pen筌_sula de Set筌_al / Palmela,13.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/6GDJ58NuTsCxFaFSWMDDsg_pb_x600.png,"1880, 1023, 1094, 273, 1677, 87"
930,930,930,930,930,930,930,930,930,930,Campaperi Rosso Toscano,2016,Red wine,Blend,96 ratings,"18,319.41",Il Valentiano,"60% Sangiovese, 30% Merlot, 10% Cabernet Sauvignon",Italy / Toscana,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/jLa4JofpR76_EpOMimWk1w_pb_x600.png,"493, 1835, 655, 2010, 946, 691"
931,931,931,931,931,931,931,931,931,931,Sketches Riesling,2017,White wine,Riesling,97 ratings,"28,184",Tawse,Riesling,Canada / Ontario,13.5,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/SrF7VgwLTE-L0Ds9P3rYzA_pb_x600.png,"653, 755, 546, 1028, 1827, 1579"
932,932,932,932,932,932,932,932,932,932,Merlot,2019,Red wine,Merlot,98 ratings,"27,620",Wines from Hahn Estate,100% Merlot,United States / California / Central Coast,14.5,"['Beef', 'Lamb', 'Veal']",//images.vivino.com/thumbs/8h7QXVsYRdi6lHUG--iNjA_pb_x600.png,"232, 1601, 547, 988, 1675, 835"
933,933,933,933,933,933,933,933,933,933,Tiritiri Sauvignon Blanc,2019,White wine,Sauvignon Blanc,98 ratings,"31,566",Neudorf Vineyards,100% Sauvignon Blanc,New Zealand / South Island / Nelson,13.0,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/reXPENCAQMquplDuR2MBig_pb_x600.png,"1778, 1308, 53, 130, 143, 1226"
934,934,934,934,934,934,934,934,934,934,Langhe Nebbiolo,2020,Red wine,Nebbiolo,101 ratings,"30,438",Silvio Grasso,100% Nebbiolo,Italy / Piemonte / Langhe,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/Fddbye7USsaQM2us6gJCoA_pb_x600.png,"1050, 1874, 1894, 838, 1227, 1036"
935,935,935,935,935,935,935,935,935,935,Roboul Ce_es du Roussillon Villages,2016,Red wine,Blend,105 ratings,"51,110",Danjou-Banessy,"Shiraz/Syrah, Grenache, Mourvedre",France / Languedoc-Roussillon / C筌_es du Roussillon / C筌_es du Roussillon Villages,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/GNGNFWfJR_iMy1m1rLBErg_pb_x600.png,"476, 1134, 1860, 255, 65, 1938"
936,936,936,936,936,936,936,936,936,936,Contrada Monte Gorna Etna Rosso,2018,Red wine,Blend,106 ratings,"37,202",Nicosia,"90% Nerello Mascalese, 10% Nerello Cappuccio",Italy / Terre Siciliane / Etna,13.0,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/tBBmwlKYTgGxgS5JFbACDw_pb_x600.png,"1282, 863, 1364, 948, 581, 1276"
937,937,937,937,937,937,937,937,937,937,Rose,2018,Rose wine,Sangiovese,109 ratings,"33,820",A to Z Wineworks,100% Sangiovese,United States / Oregon,13.0,,//images.vivino.com/thumbs/L12_oGjTQtGF5BfFG-TUOA_pb_x600.png,"8, 15, 23, 31, 38, 41"
938,938,938,938,938,938,938,938,938,938,Beaujolais-Lantignie,2018,Red wine,Gamay,110 ratings,"36,588",Alexandre Burgaud,Gamay,France / Beaujolais / Beaujolais-Villages / Beaujolais-Lantigni筌,13.5,"['Pasta', 'Veal', 'Pork', 'Poultry']",//images.vivino.com/thumbs/GPYxvcHpScizLD6CIb1p_w_pb_x600.png,"1518, 296, 212, 1021, 1480, 1652"
939,939,939,939,939,939,939,939,939,939,Diana Nemorensis I,2017,Red wine,Blend,111 ratings,"38,945",_ina Romana,"Cabernet Sauvignon, Cabernet Franc, Merlot",Italy / Lazio,13.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/_NKQ9fgVQymfUYDlAy9Zkw_pb_x600.png,"1872, 1662, 78, 1188, 1584, 1263"
940,940,940,940,940,940,940,940,940,940,Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,112 ratings,"20,292",Flat Rock,Cabernet Sauvignon,United States / California,12.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/P22aHsJnT_2XSr02uwS3ig_pb_x600.png,"1656, 1848, 1936, 1989, 852, 382"
941,941,941,941,941,941,941,941,941,941,Perla Lugana,2019,White wine,Trebbiano,113 ratings,"45,094",Perla del Garda,Trebbiano,Italy / Lombardia / Lugana,12.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/S8b4kUt7TLeEHhx-kaOqtg_pb_x600.png,"941, 945, 259, 1010, 834, 573"
942,942,942,942,942,942,942,942,942,942,La Voliera Aglianico,2015,Red wine,Aglianico,115 ratings,"23,674",Girolamo,Aglianico,Italy / Puglia,13.5,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/kC35ilaeSFqNJbXD3yv0aQ_pb_x600.png,"942, 299, 1313, 1888, 1131, 1031"
943,943,943,943,943,943,943,943,943,943,McLean Creek Road Vineyard Pinot Noir,2018,Red wine,Pinot Noir,126 ratings,"59,749",Meyer Family Vineyards,Pinot Noir,Canada / British Columbia / Okanagan Valley,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/zGTpktc9Q-SNVYPdqLbQiQ_pb_x600.png,"1687, 1055, 1365, 465, 880, 1600"
