wine_id,name,wine_type,rating_mean,rating_num,kprice,Alcohol_content,Pairings,Light_Bold,Smooth_Tannic,Dry_Sweet,Soft_Acidic,vintage,grape_simple,Winery,Grapes,Region,Wine style,Allergens,imgurl,link
566,Vinha do Bispado Tinto,Red,3.6,442,14656.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",82.32917647058824,59.61905882352941,16.17164705882353,52.968941176470594,2019,Blend,CARM,"Touriga Nacional, Touriga Franca, Tinta Roriz",Portugal / Duriense / Douro,Portuguese Douro Red,Contains sulfites,https://images.vivino.com/thumbs/fGRojL2vQWeAxYDwp9BmdQ_pb_x600.png,https://www.vivino.com//JP/en/carm-vinha-do-bispado-tinto/w/1221850?year=2019&price_id=26644333
567,Haut-Mï§_oc,Red,3.6,548,40790.0,13.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",87.33164705882352,87.08458823529412,7.69424705882353,85.49529411764706,2014,Blend,Chï§_eau Bernadotte,"65% Cabernet Sauvignon, 33% Merlot, 2% Petit Verdot",France / Bordeaux / Mï§_oc / Haut-Mï§_oc,Bordeaux Mï§_oc,Contains sulfites,https://images.vivino.com/thumbs/U3OMmYfJSViDR5tRpzsOuA_pb_x600.png,https://www.vivino.com//JP/en/chateau-bernadotte-haut-medoc/w/63134?year=2014&price_id=28000156
568,Spritz and Giggles,Sparkling,3.6,629,39457.0,11.0,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",71.14035294117647,54.36922352941176,15.969529411764706,53.12705882352942,2016,Blend,Chronic,"Pinot Noir, Chardonnay",United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Sparkling,Contains sulfites,https://images.vivino.com/thumbs/7pPyDElWTTmbs2zKkYD3YA_pb_x600.png,https://www.vivino.com//JP/en/us-chronic-spritz-and-giggles/w/1542781?price_id=26003689
569,Sauvignon Blanc,White,3.6,696,39457.0,13.5,"['Shellfish', 'Vegetarian', 'Goat cheese']",48.29670588235294,54.36922352941176,0.6603235294117646,79.39882352941177,2019,Sauvignon Blanc,Justin,100% Sauvignon Blanc,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Sauvignon Blanc,Contains sulfites,https://images.vivino.com/thumbs/yNHo5uPhTxScV6Bw72UNfw_pb_x600.png,https://www.vivino.com//JP/en/us-justin-sauvignon-blanc/w/84172?year=2019&price_id=25973471
570,Tawny Port,Fortified,3.6,838,20292.0,19.0,"['Beef', 'Mature and hard cheese']",68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2016,Blend,Quevedo,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca",Portugal / Duriense / Porto,Tawny Port,Contains sulfites,https://images.vivino.com/thumbs/JVnyYHv9QFqCmiHAtdxwug_pb_x600.png,https://www.vivino.com//JP/en/pt-quevedo-tawny-port/w/1158938?price_id=26644337
571,Ruby Port,Fortified,3.6,906,20292.0,19.0,"['Beef', 'Mature and hard cheese']",68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2016,Touriga Nacional,Quevedo,100% Touriga Nacional,Portugal / Duriense / Porto,Ruby Port,Contains sulfites,https://images.vivino.com/thumbs/UdbxgnCTTyeW0RA0IBR74g_pb_x600.png,https://www.vivino.com//JP/en/pt-quevedo-ruby-port/w/2752113?price_id=26969049
572,Drama Red Blend,Red,3.6,987,23674.0,13.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",76.72576470588236,52.65235294117648,4.190058823529412,54.57070588235295,2017,Blend,Familia Bastida,"Garnacha, Shiraz/Syrah, Tempranillo",Spain / Castilla / La Mancha,Spanish Red,Contains sulfites,https://images.vivino.com/thumbs/y-2q07KsRPmvcB05XMs97Q_pb_x600.png,https://www.vivino.com//JP/en/liesch-drama-red-blend/w/5890628?year=2017&price_id=24471273
573,Friulano,White,3.7,25,44643.0,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",65.29811764705883,54.36922352941176,22.66058823529412,57.800588235294114,2020,Friulano,Petrussa,Friulano,Italy / Friuli-Venezia Giulia / Colli Orientali del Friuli,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/Mdan7SQDT8uT_AZMU1wfOw_pb_x600.png,https://www.vivino.com//JP/en/petrussa-friulano/w/1145060?year=2020&price_id=29422808
574,Chardonnay,White,3.7,25,21983.0,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",68.7904705882353,54.36922352941176,23.560235294117646,47.61858823529412,2019,Chardonnay,Mosole,Chardonnay,Italy / Veneto / Venezia,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/1fI242mTSc-_fVIiWMCRnQ_pb_x600.png,https://www.vivino.com//JP/en/mosole-chardonnay/w/6411528?year=2019&price_id=28235135
575,Blues Cuvï§_,Red,3.7,25,56367.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",100.0,90.89882352941176,3.017317647058824,79.358,2011,Blend,Longoria,"Cabernet Sauvignon, Cabernet Franc, Merlot",United States / California / Central Coast / Santa Barbara County,Californian Bordeaux Blend,Contains sulfites,https://images.vivino.com/thumbs/RqNzYZ1gSxOgw65_7iaMkQ_pb_x600.png,https://www.vivino.com//JP/en/longoria-blues-cuvee/w/1952727?year=2011&price_id=14368711
576,Sauvignon Blanc,White,3.7,25,33820.0,14.1,"['Shellfish', 'Vegetarian', 'Goat cheese']",48.99294117647059,54.36922352941176,2.1125294117647058,81.02305882352942,2019,Assyrtiko,Santa Barbara Winery,100% Assyrtiko,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley,Californian Sauvignon Blanc,Contains sulfites,https://images.vivino.com/thumbs/HIGucOpwR5qhx5JWMHpnVw_pb_x600.png,https://www.vivino.com//JP/en/santa-barbara-winery-sauvignon-blanc/w/8654?year=2019&price_id=26666703
577,Piedi Grandi,Red,3.7,25,36977.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry']",100.0,76.24411764705883,15.969529411764706,82.70188235294118,2017,Blend,La Clarine Farm,"Viognier, Mourvedre, Roussanne, Shiraz/Syrah, Nebbiolo",United States / California / Sierra Foothills,Californian Red Blend,Contains sulfites,https://images.vivino.com/thumbs/PnXD-HrQRReJa_wP4b_AFQ_pb_x600.png,https://www.vivino.com//JP/en/la-clarine-farm-piedi-grandi/w/1659472?year=2017&price_id=28235149
578,Force Majeure Cinsault,Red,3.7,25,37202.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2018,Cinsault,Mother Rock,Cinsault,South Africa / Western Cape / Coastal Region / Swartland,,Contains sulfites,https://images.vivino.com/thumbs/LWjxCDnYS1ururPrbGzG_g_pb_x600.png,https://www.vivino.com//JP/en/mother-rock-force-majeure-cinsault-swartland/w/6024005?year=2018&price_id=26654639
579,Mates & Lovers Petillant Naturel,Sparkling,3.7,25,50218.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2021,Pinot Gris,Brave New Wine,Pinot Gris,Australia / Western Australia / South West Australia / Great Southern,,Contains sulfites,https://images.vivino.com/thumbs/J1xD526iQ6609lestKKN6A_pb_x600.png,https://www.vivino.com//JP/en/brave-new-wine-mates-lovers-petillant-naturel/w/7780251?year=2021&price_id=29488097
580,Chardonnay,White,3.7,38,21521.08,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",99.29329411764706,54.36922352941176,37.952,50.66176470588236,2019,Chardonnay,Flat Rock,Chardonnay,United States / California,Californian Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/gW2GjwOeRJGMlBzQ2XhaAg_pb_x600.png,https://www.vivino.com//JP/en/flat-rock-chardonnay/w/2497626?year=2019&price_id=24312978
581,Dolcetto d'Alba,Red,3.7,39,23674.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.54941176470588,54.01329411764706,12.40929411764706,41.26317647058824,2018,Dolcetto,Corino,Dolcetto,Italy / Piemonte / Dolcetto d'Alba,Northern Italy Red,Contains sulfites,https://images.vivino.com/thumbs/Gyh7is3ZSg282_YSKXb0FA_pb_x600.png,https://www.vivino.com//JP/en/corino-dolcetto-d-alba/w/1099442?year=2018&price_id=27424917
582,Bourgogne Pinot Noir,Red,3.7,90,28184.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",33.39941176470589,22.03505882352941,4.737329411764706,75.44376470588236,2019,Pinot Noir,Quentin Jeannot,100% Pinot Noir,France / Bourgogne,Burgundy Red,Contains sulfites,https://images.vivino.com/thumbs/-SWwmcwuT1e-MV5kyMMmaw_pb_x600.png,https://www.vivino.com//JP/en/quentin-jeannot-cote-de-beaune-bourgogne-pinot-noir/w/3666244?year=2019&price_id=26439716
583,Unoaked Chardonnay,White,3.7,57,47349.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",100.0,54.36922352941176,25.312,48.33458823529412,2018,Chardonnay,Hendry,100% Chardonnay,United States / California / North Coast / Napa County / Napa Valley,Napa Valley Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/WOiTYeLST3-u-f6KJCGYKQ_pb_x600.png,https://www.vivino.com//JP/en/hendry-ranch-winery-unoaked-chardonnay/w/10690?year=2018&price_id=26506158
584,Deen Vat 184 Master Blend,Red,3.7,59,19698.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2018,Blend,De Bortoli,"Petit Verdot, Durif, Shiraz/Syrah, Cabernet Sauvignon",Australia / South Eastern Australia,,Contains sulfites,https://images.vivino.com/thumbs/YSn2BsVxSJyc0wMZsKz3fA_pb_x600.png,https://www.vivino.com//JP/en/de-bortoli-deen-vat-184-master-blend/w/2576152?year=2018&price_id=29109542
585,Remordimiento Chardonnay,White,3.7,60,25929.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",58.24482352941177,54.36922352941176,8.86984705882353,52.09341176470589,2019,Chardonnay,Bodega Cerrï§_,Chardonnay,Spain / Murcia / Jumilla,Spanish Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/Bj7MkI6ESke9R6MgBwwAlg_pb_x600.png,https://www.vivino.com//JP/en/bodega-cerron-remordimiento-chardonnay/w/1223553?year=2019&price_id=26952581
586,Ediciï§_ Limitada,White,3.7,59,33820.0,14.0,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",87.92964705882353,54.36922352941176,18.78035294117647,59.09305882352942,2017,Blend,Nivarius,"70% Viura, 30% Maturana Blanca",Spain / Rioja,Spanish Rioja White,Contains sulfites,https://images.vivino.com/thumbs/Yw9knG5hRyStQ2FibnC-Sg_pb_x600.png,https://www.vivino.com//JP/en/nivarius-edicion-limitada/w/4570222?year=2017&price_id=28874579
587,Perla Lugana,White,3.7,60,42839.0,12.0,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",64.10529411764706,54.36922352941176,24.890235294117648,60.025411764705886,2020,Trebbiano,Perla del Garda,100% Trebbiano,Italy / Lombardia / Lugana,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/S8b4kUt7TLeEHhx-kaOqtg_pb_x600.png,https://www.vivino.com//JP/en/it-perla-del-garda-perla-lugana/w/1204720?year=2020&price_id=29278436
588,Reserve Pinot Noir,Red,3.7,60,39457.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",29.935176470588235,27.299529411764706,9.833105882352942,72.84023529411765,2018,Pinot Noir,Lawson's Dry Hills,Pinot Noir,New Zealand / South Island / Marlborough,New Zealand Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/fiiwur6ZSTCwyf3G3u9i9Q_pb_x600.png,https://www.vivino.com//JP/en/lawson-s-dry-hills-reserve-pinot-noir/w/2483606?year=2018&price_id=29161565
589,Single Vineyard Pinot Noir,Red,3.7,62,46119.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",58.91894117647059,26.71305882352941,13.938235294117648,59.44305882352942,2018,Pinot Noir,Scorpo,100% Pinot Noir,Australia / Victoria / Port Phillip / Mornington Peninsula,Australian Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/VKsklfM6SZOcwVEGZrUXSA_pb_x600.png,https://www.vivino.com//JP/en/scorpo-single-vineyard-pinot-noir/w/5148425?year=2018&price_id=28480673
590,Flocco,Red,3.7,63,44418.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",65.32211764705883,69.83658823529412,15.969529411764706,59.76658823529412,2018,Sangiovese,Fattoria Poggio a Poppiano,Sangiovese,Italy / Toscana,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/ctR0T1pNS-iRB1B5FV7lKQ_pb_x600.png,https://www.vivino.com//JP/en/fattoria-poggio-a-poppiano-flocco/w/1201138?year=2018&price_id=25900748
591,Le B de Maucaillou,Red,3.7,62,24802.0,13.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.128,84.14835294117647,12.972117647058823,83.84776470588235,2018,Blend,Les Notables de Maucaillou,"Cabernet Sauvignon, Cabernet Franc, Merlot",France / Bordeaux / Bordeaux Supï§_ieur,Bordeaux Mï§_oc,Contains sulfites,https://images.vivino.com/thumbs/LiSeEfZzTKaI5yVwqTq8tA_pb_x600.png,https://www.vivino.com//JP/en/les-notables-de-maucaillou-le-b-de-maucaillou/w/1237032?year=2018&price_id=29008928
592,Vieilles Vignes Mï§_on-Villages,White,3.7,64,36301.0,13.5,"['Pasta', 'Vegetarian', 'Cured Meat']",52.302470588235295,54.36922352941176,3.294870588235294,47.10117647058824,2020,Chardonnay,Domaine de la Verpaille,100% Chardonnay,France / Bourgogne / Mï§_onnais / Mï§_on / Mï§_on-Villages,Burgundy Mï§_onnais White,Contains sulfites,https://images.vivino.com/thumbs/fKW5m5rERRauDZuycXL3Xg_pb_x600.png,https://www.vivino.com//JP/en/domaine-de-la-verpaille-vieilles-vignes-macon-villages/w/1153439?year=2020&price_id=28385660
593,Chardonnay,White,3.7,67,31566.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",79.59282352941176,54.36922352941176,35.099294117647055,51.21152941176471,2018,Chardonnay,Barrel Burner,100% Chardonnay,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/k21krz9kS0yaHZXEJYIqeQ_pb_x600.png,https://www.vivino.com//JP/en/barrel-burner-chardonnay/w/6396911?year=2018&price_id=27063314
594,Clos de la Simonette Saint-Chinian,Red,3.7,68,60262.0,13.5,"['Beef', 'Pasta', 'Veal']",78.70458823529411,69.4715294117647,12.004470588235291,71.82600000000001,2012,Blend,Mas Champart,"Carignan, Grenache, Mourvedre",France / Languedoc-Roussillon / Saint-Chinian,Languedoc-Roussillon Red,Contains sulfites,https://images.vivino.com/thumbs/boK-2NJ_Qe6C3LT8rBa4eg_pb_x600.png,https://www.vivino.com//JP/en/mas-champart-clos-de-la-simonette-saint-chinian/w/2027549?year=2012&price_id=7654762
595,Cuvï§_ Setier Cï§_es du Rhï§_e Villages,Red,3.7,70,33820.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)']",78.33482352941176,61.72752941176471,8.001682352941177,64.35458823529412,2019,Blend,Pegau,"Shiraz/Syrah, Grenache, Mourvedre",France / Rhone Valley / Southern Rhï§_e / Cï§_es-du-Rhï§_e / Cï§_es-du-Rhï§_e-Villages,Southern Rhï§_e Red,Contains sulfites,https://images.vivino.com/thumbs/Yu0xA1vuSzW_vJmvwzINBQ_pb_x600.png,https://www.vivino.com//JP/en/pegau-cuvee-setier-cotes-du-rhone-villages/w/2448109?year=2019&price_id=26725472
596,Cadillac - Cï§_es de Bordeaux,Red,3.7,70,30746.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",71.71494117647059,74.41070588235294,13.80035294117647,76.31905882352942,2015,Blend,Chï§_eau Suau,"Cabernet Sauvignon, Merlot",France / Bordeaux / Cï§_es de Bordeaux / Cadillac - Cï§_es de Bordeaux,Bordeaux Red,Contains sulfites,https://images.vivino.com/thumbs/Ka4bUeOwSDKjlFC73wYUnw_150x200.jpg,https://www.vivino.com//JP/en/suau-cadillac-cotes-de-bordeaux/w/8016417?year=2015&price_id=28004690
597,Sinergy Owen Vineyard Blend,Red,3.7,70,43967.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2018,,Casarena,,Argentina / Mendoza / Agrelo,,Contains sulfites,https://images.vivino.com/thumbs/KV6BmwC4Q_qVzfZF9XRrnQ_pb_x600.png,https://www.vivino.com//JP/en/casarena-sinergy-owen-vineyard-blend/w/8455912?year=2018&price_id=26468340
598,Da Bertï§ Chardonnay Langhe,White,3.7,73,31566.0,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",68.50894117647059,54.36922352941176,31.161764705882355,60.28976470588236,2017,Chardonnay,Albino Rocca,100% Chardonnay,Italy / Piemonte / Langhe,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/e7QKWLAsS7iOa9x0ru4KYw_pb_x600.png,https://www.vivino.com//JP/en/albino-rocca-azienda-agricola-di-angelo-rocca-da-bertu-chardonnay-langhe/w/75837?year=2017&price_id=26534214
599,Reliefs,Red,3.7,74,62414.0,13.5,"['Beef', 'Pasta', 'Veal']",75.89058823529413,60.57,10.385176470588236,77.01188235294117,2015,Carignan,Le Roc des Anges,Carignan,France / Languedoc-Roussillon / Cï§_es du Roussillon / Cï§_es du Roussillon Villages,Languedoc-Roussillon Red,Contains sulfites,https://images.vivino.com/thumbs/Eu-4Q8NUQQKAi0u39fRM5A_pb_x600.png,https://www.vivino.com//JP/en/le-roc-des-anges-reliefs/w/1987634?year=2015&price_id=25991876
600,Grï§_er Veltliner,White,3.7,78,41035.0,13.0,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",67.35282352941176,54.36922352941176,30.656,65.64423529411765,2020,Grï§_er Veltliner,Abbazia di Novacella (Stiftskellerei Neustift),100% Grï§_er Veltliner,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/HuQR5eVmS_izpgxJ5vCfWA_pb_x600.png,https://www.vivino.com//JP/en/abbazia-di-novacella-stiftskellerei-neustift-gruner-veltliner/w/92930?year=2020&price_id=28759597
601,Creation Riesling Trocken,White,3.7,76,15783.0,13.5,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",43.66117647058824,54.36922352941176,3.2886235294117645,96.55458823529412,2019,Riesling,Rietburg,Riesling,Germany / Pfalz,German Riesling,Contains sulfites,https://images.vivino.com/thumbs/C93GQPNHRlmOEjM3q8hRgw_pb_x600.png,https://www.vivino.com//JP/en/rietburg-creation-pfalz-riesling-trocken/w/1834590?year=2019&price_id=26959476
602,Kashmir,Red,3.7,76,49501.0,13.5,"['Beef', 'Pasta', 'Veal']",61.23482352941176,64.13458823529412,4.748352941176471,77.37529411764707,2015,Blend,La Nouvelle Don(n)e,"Mourvedre, Carignan",France / Languedoc-Roussillon / Cï§_es du Roussillon,Languedoc-Roussillon Red,Contains sulfites,https://images.vivino.com/thumbs/DXGcSagXQL-5-Doy07K1Ig_pb_x600.png,https://www.vivino.com//JP/en/la-nouvelle-donne-kashmir/w/1401400?year=2015&price_id=25991878
603,Ediciï§_ Limitada,Red,3.7,77,28184.0,13.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",73.39023529411766,56.33564705882353,15.969529411764706,60.25211764705882,2016,Blend,Hacienda Lï§_ez de Haro,"Tempranillo, Graciano",Spain / Rioja,Spanish Red,Contains sulfites,https://images.vivino.com/thumbs/ErLFEmWZTxu6ZZXwcxzJvQ_pb_x600.png,https://www.vivino.com//JP/en/hacienda-lopez-de-haro-edicion-limitada/w/6490747?year=2016&price_id=25534404
604,Chardonnay,White,3.7,80,30746.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",99.00223529411764,54.36922352941176,38.98670588235294,55.95023529411765,2020,Chardonnay,Michael David Winery,100% Chardonnay,United States / California / Central Valley / Lodi,Californian Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/qSfLH0GVRgehrpnWGJFwkw_pb_x600.png,https://www.vivino.com//JP/en/michael-david-winery-chardonnay/w/1986859?year=2020&price_id=27752299
605,Pinot Noir,Red,3.7,82,39457.0,13.2,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",54.346,26.069529411764705,10.158411764705884,63.492823529411766,2018,Pinot Noir,The Paring,100% Pinot Noir,United States / California / Central Coast / Santa Barbara County / Sta. Rita Hills,Californian Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/Pm5pstKQRGiDF6BRQI-aoA_pb_x600.png,https://www.vivino.com//JP/en/the-paring-pinot-noir/w/1189750?year=2018&price_id=27515303
606,Deen Vat 8 Shiraz,Red,3.7,83,19698.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",98.39035294117647,56.628,26.092117647058824,51.25835294117648,2018,Shiraz/Syrah,De Bortoli,Shiraz/Syrah,Australia / Victoria / Central Victoria / Heathcote,Australian Shiraz,Contains sulfites,https://images.vivino.com/thumbs/5SeLW5QmQXOEd8ZUnp23og_pb_x600.png,https://www.vivino.com//JP/en/de-bortoli-deen-vat-8-shiraz/w/19097?year=2018&price_id=29109543
607,Cursalet Dogliani,Red,3.7,85,56367.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",69.7384705882353,60.09894117647059,9.123376470588235,36.05905882352941,2016,Dolcetto,Gillardi,Dolcetto,Italy / Piemonte / Dogliani,Northern Italy Red,Contains sulfites,https://images.vivino.com/thumbs/G4aXZz-YRNmauTIJm5PWNw_pb_x600.png,https://www.vivino.com//JP/en/gillardi-cursalet-dogliani/w/1612096?year=2016&price_id=26207740
608,Zinfandel Incredible Red,Red,3.7,85,27507.0,14.1,"['Beef', 'Lamb', 'Poultry']",100.0,36.42729411764706,39.18952941176471,16.85364705882353,2019,Zinfandel,Peachy Canyon,100% Zinfandel,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Zinfandel,Contains sulfites,https://images.vivino.com/thumbs/YmHT4n9pTyuBFO2SdPB_jw_pb_x600.png,https://www.vivino.com//JP/en/peachy-canyon-winery-zinfandel-incredible-red/w/1885986?year=2019&price_id=27062715
